number,name,unigene,ligandid,ligandname,smiles,cas,nsc,hotligand,species,source,kinote,kival,reference,link,ligandname_lower,canonical_name,ki_nM,censored,pKi
71524,5-HT1B,HTR1B,12652,"5-methoxy-2-fluoro-N,N-diallyltryptamine",,,,3H-5CT,HUMAN,CLONED,,2011.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"5-methoxy-2-fluoro-n,n-diallyltryptamine",5-MeO-2-F-DALT,2011.0,False,5.6965879294032575
71525,5-HT1D,HTR1D,12652,"5-methoxy-2-fluoro-N,N-diallyltryptamine",,,,3H-5CT,HUMAN,CLONED,,1592.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"5-methoxy-2-fluoro-n,n-diallyltryptamine",5-MeO-2-F-DALT,1592.0,False,5.79805693659835
71526,5-HT1E,HTR1E,12652,"5-methoxy-2-fluoro-N,N-diallyltryptamine",,,,3H-5HT,HUMAN,CLONED,,1273.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"5-methoxy-2-fluoro-n,n-diallyltryptamine",5-MeO-2-F-DALT,1273.0,False,5.895171596346344
71527,5-HT2A,HTR2A,12652,"5-methoxy-2-fluoro-N,N-diallyltryptamine",,,,125I-DOI,HUMAN,CLONED,,655.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"5-methoxy-2-fluoro-n,n-diallyltryptamine",5-MeO-2-F-DALT,655.0,False,6.183758700008217
71528,5-HT2B,HTR2B,12652,"5-methoxy-2-fluoro-N,N-diallyltryptamine",,,,3H-LSD,HUMAN,CLONED,,17.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"5-methoxy-2-fluoro-n,n-diallyltryptamine",5-MeO-2-F-DALT,17.0,False,7.769551078621726
71529,5-HT2C,HTR2C,12652,"5-methoxy-2-fluoro-N,N-diallyltryptamine",,,,UNKNOWN,HUMAN,CLONED,,541.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"5-methoxy-2-fluoro-n,n-diallyltryptamine",5-MeO-2-F-DALT,541.0,False,6.266802734893431
71531,5-HT6,HTR6,12652,"5-methoxy-2-fluoro-N,N-diallyltryptamine",,,,3H-LSD,HUMAN,CLONED,,168.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"5-methoxy-2-fluoro-n,n-diallyltryptamine",5-MeO-2-F-DALT,168.0,False,6.774690718274137
71532,5-HT7,HTR7,12652,"5-methoxy-2-fluoro-N,N-diallyltryptamine",,,,3H-LSD,HUMAN,CLONED,,493.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"5-methoxy-2-fluoro-n,n-diallyltryptamine",5-MeO-2-F-DALT,493.0,False,6.30715308072277
71556,5-HT1A,HTR1A,12653,"7-ethyl-N,N-diallyltryptamine",,,,WAY100635,HUMAN,CLONED,,1013.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"7-ethyl-n,n-diallyltryptamine",7-Et-DALT,1013.0,False,5.99439055463972
71557,5-HT1B,HTR1B,12653,"7-ethyl-N,N-diallyltryptamine",,,,3H-5CT,HUMAN,CLONED,>,10000.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"7-ethyl-n,n-diallyltryptamine",7-Et-DALT,10000.0,True,5.0
71558,5-HT1D,HTR1D,12653,"7-ethyl-N,N-diallyltryptamine",,,,3H-5CT,HUMAN,CLONED,,2691.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"7-ethyl-n,n-diallyltryptamine",7-Et-DALT,2691.0,False,5.570086302236246
71559,5-HT1E,HTR1E,12653,"7-ethyl-N,N-diallyltryptamine",,,,3H-5HT,HUMAN,CLONED,>,10000.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"7-ethyl-n,n-diallyltryptamine",7-Et-DALT,10000.0,True,5.0
71560,5-HT2A,HTR2A,12653,"7-ethyl-N,N-diallyltryptamine",,,,125I-DOI,HUMAN,CLONED,,1515.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"7-ethyl-n,n-diallyltryptamine",7-Et-DALT,1515.0,False,5.819587367161676
71561,5-HT2B,HTR2B,12653,"7-ethyl-N,N-diallyltryptamine",,,,3H-LSD,HUMAN,CLONED,,65.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"7-ethyl-n,n-diallyltryptamine",7-Et-DALT,65.0,False,7.187086643357144
71562,5-HT2C,HTR2C,12653,"7-ethyl-N,N-diallyltryptamine",,,,UNKNOWN,HUMAN,CLONED,,443.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"7-ethyl-n,n-diallyltryptamine",7-Et-DALT,443.0,False,6.3535962737769305
71564,5-HT6,HTR6,12653,"7-ethyl-N,N-diallyltryptamine",,,,3H-LSD,HUMAN,CLONED,>,10000.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"7-ethyl-n,n-diallyltryptamine",7-Et-DALT,10000.0,True,5.0
71565,5-HT7,HTR7,12653,"7-ethyl-N,N-diallyltryptamine",,,,3H-LSD,HUMAN,CLONED,>,10000.0,Klein LM et al 2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29499272,"7-ethyl-n,n-diallyltryptamine",7-Et-DALT,10000.0,True,5.0
72240,5-HT7,HTR7,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H- LSD,? HUMAN,?CLONED,,6.0,Kim Y et al 2016,https://www.ncbi.nlm.nih.gov/pubmed/27475109,5-hydroxy tryptamine,serotonin,6.0,False,8.221848749616356
78867,5-HT1A,HTR1A,12940,"3,4,5-Trimethoxyphenethylamine",,,,3H-WAY100635,HUMAN,CLONED,,1841.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"3,4,5-trimethoxyphenethylamine",mescaline,1841.0,False,5.734946211495986
78868,5-HT1A,HTR1A,12941,"4-Bromo-2,5-dimethoxyphenethylamine",,,,3H-WAY100635,HUMAN,CLONED,,240.8,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-bromo-2,5-dimethoxyphenethylamine",2C-B,240.8,False,6.618343517414213
78870,5-HT1A,HTR1A,12942,"4-Hydroxy-N,N-dimethyltryptamine",,,,3H-WAY100635,HUMAN,CLONED,,62.6,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-hydroxy-n,n-dimethyltryptamine",psilocin,62.6,False,7.20342566678957
78871,5-HT1A,HTR1A,695,"DMT,5-MeO",CN(C)CCC1=CNC2=C1C=C(C=C2)OC,1832,,3H-WAY100635,HUMAN,CLONED,,1.9,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"dmt,5-meo",5-MeO-DMT,1.9,False,8.721246399047171
78872,5-HT1A,HTR1A,12943,"4-Ethyl-2,5-dimethoxyphenethylamine",,,,3H-WAY100635,HUMAN,CLONED,,307.3,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-ethyl-2,5-dimethoxyphenethylamine",2C-E,307.3,False,6.512437439743621
78873,5-HT1A,HTR1A,12944,"4-Ethylthio-2,5-dimethoxyphenethylamine",,,,3H-WAY100635,HUMAN,CLONED,,381.2,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-ethylthio-2,5-dimethoxyphenethylamine",2C-T-2,381.2,False,6.418847108033711
78876,5-HT1A,HTR1A,12947,5-Methoxy-N-methyl-N-isopropyltryptamine,,,,3H-WAY100635,HUMAN,CLONED,,12.3,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,5-methoxy-n-methyl-n-isopropyltryptamine,5-MeO-MiPT,12.3,False,7.910094888560602
78877,5-HT1A,HTR1A,12948,"N,N-Diisopropyltryptamine",,,,3H-WAY100635,HUMAN,CLONED,,120.5,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"n,n-diisopropyltryptamine",DiPT,120.5,False,6.919012953089113
78878,5-HT1A,HTR1A,12949,"5-Methoxy-N,N-diisopropyltryptamine",,,,3H-WAY100635,HUMAN,CLONED,,132.4,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"5-methoxy-n,n-diisopropyltryptamine",5-MeO-DiPT,132.4,False,6.878112014896319
78879,5-HT1A,HTR1A,12950,"N,N-Dipropyltryptamine",,,,3H-WAY100635,HUMAN,CLONED,,31.8,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"n,n-dipropyltryptamine",DPT,31.8,False,7.497572880015567
78881,5-HT1A,HTR1A,12952,"6-Fluoro-N,N-dimethyltryptamine",,,,3H-WAY100635,HUMAN,CLONED,,392.6,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"6-fluoro-n,n-dimethyltryptamine",6-F-DMT,392.6,False,6.406049704736013
78900,5-HT1B,HTR1B,12940,"3,4,5-Trimethoxyphenethylamine",,,,3H-5-CT,HUMAN,CLONED,>,10000.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"3,4,5-trimethoxyphenethylamine",mescaline,10000.0,True,5.0
78901,5-HT1B,HTR1B,12941,"4-Bromo-2,5-dimethoxyphenethylamine",,,,3H-5-CT,HUMAN,CLONED,,104.4,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-bromo-2,5-dimethoxyphenethylamine",2C-B,104.4,False,6.981299501333757
78903,5-HT1B,HTR1B,12942,"4-Hydroxy-N,N-dimethyltryptamine",,,,3H-5-CT,HUMAN,CLONED,,305.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-hydroxy-n,n-dimethyltryptamine",psilocin,305.0,False,6.515700160653214
78904,5-HT1B,HTR1B,695,"DMT,5-MeO",CN(C)CCC1=CNC2=C1C=C(C=C2)OC,1832,,3H-5-CT,HUMAN,CLONED,,74.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"dmt,5-meo",5-MeO-DMT,74.0,False,7.130768280269024
78905,5-HT1B,HTR1B,12943,"4-Ethyl-2,5-dimethoxyphenethylamine",,,,3H-5-CT,HUMAN,CLONED,,252.9,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-ethyl-2,5-dimethoxyphenethylamine",2C-E,252.9,False,6.597051170655595
78906,5-HT1B,HTR1B,12944,"4-Ethylthio-2,5-dimethoxyphenethylamine",,,,3H-5-CT,HUMAN,CLONED,,857.5,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-ethylthio-2,5-dimethoxyphenethylamine",2C-T-2,857.5,False,6.066765871285192
78909,5-HT1B,HTR1B,12949,"5-Methoxy-N,N-diisopropyltryptamine",,,,3H-5-CT,HUMAN,CLONED,,5137.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"5-methoxy-n,n-diisopropyltryptamine",5-MeO-DiPT,5137.0,False,5.289290434275663
78910,5-HT1B,HTR1B,12950,"N,N-Dipropyltryptamine",,,,3H-5-CT,HUMAN,CLONED,,854.4,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"n,n-dipropyltryptamine",DPT,854.4,False,6.068338760315519
78912,5-HT1B,HTR1B,12952,"6-Fluoro-N,N-dimethyltryptamine",,,,3H-5-CT,HUMAN,CLONED,,217.7,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"6-fluoro-n,n-dimethyltryptamine",6-F-DMT,217.7,False,6.662141570958905
78931,5-HT1D,HTR1D,12940,"3,4,5-Trimethoxyphenethylamine",,,,3H-5-CT,HUMAN,CLONED,>,10000.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"3,4,5-trimethoxyphenethylamine",mescaline,10000.0,True,5.0
78932,5-HT1D,HTR1D,12941,"4-Bromo-2,5-dimethoxyphenethylamine",,,,3H-5-CT,HUMAN,CLONED,,26.3,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-bromo-2,5-dimethoxyphenethylamine",2C-B,26.3,False,7.580044251510242
78934,5-HT1D,HTR1D,12942,"4-Hydroxy-N,N-dimethyltryptamine",,,,3H-5-CT,HUMAN,CLONED,,18.6,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-hydroxy-n,n-dimethyltryptamine",psilocin,18.6,False,7.730487055782084
78935,5-HT1D,HTR1D,695,"DMT,5-MeO",CN(C)CCC1=CNC2=C1C=C(C=C2)OC,1832,,3H-5-CT,HUMAN,CLONED,,6.3,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"dmt,5-meo",5-MeO-DMT,6.3,False,8.200659450546418
78936,5-HT1D,HTR1D,12943,"4-Ethyl-2,5-dimethoxyphenethylamine",,,,3H-5-CT,HUMAN,CLONED,,73.2,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-ethyl-2,5-dimethoxyphenethylamine",2C-E,73.2,False,7.135488918941608
78940,5-HT1D,HTR1D,12947,5-Methoxy-N-methyl-N-isopropyltryptamine,,,,3H-5-CT,HUMAN,CLONED,>,22.5,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,5-methoxy-n-methyl-n-isopropyltryptamine,5-MeO-MiPT,22.5,True,7.647817481888637
78941,5-HT1D,HTR1D,12948,"N,N-Diisopropyltryptamine",,,,3H-5-CT,HUMAN,CLONED,,3742.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"n,n-diisopropyltryptamine",DiPT,3742.0,False,5.426896216836009
78942,5-HT1D,HTR1D,12949,"5-Methoxy-N,N-diisopropyltryptamine",,,,3H-5-CT,HUMAN,CLONED,,1718.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"5-methoxy-n,n-diisopropyltryptamine",5-MeO-DiPT,1718.0,False,5.764976840504776
78943,5-HT1D,HTR1D,12950,"N,N-Dipropyltryptamine",,,,3H-5-CT,HUMAN,CLONED,,618.8,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"n,n-dipropyltryptamine",DPT,618.8,False,6.2084496949726695
78945,5-HT1D,HTR1D,12952,"6-Fluoro-N,N-dimethyltryptamine",,,,3H-5-CT,HUMAN,CLONED,,55.4,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"6-fluoro-n,n-dimethyltryptamine",6-F-DMT,55.4,False,7.2564902352715706
78964,5-HT1E,HTR1E,12940,"3,4,5-Trimethoxyphenethylamine",,,,3H-5-HT,HUMAN,CLONED,,5205.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"3,4,5-trimethoxyphenethylamine",mescaline,5205.0,False,5.2835792661534455
78965,5-HT1E,HTR1E,12941,"4-Bromo-2,5-dimethoxyphenethylamine",,,,3H-5-HT,HUMAN,CLONED,,119.5,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-bromo-2,5-dimethoxyphenethylamine",2C-B,119.5,False,6.922632094715844
78967,5-HT1E,HTR1E,12942,"4-Hydroxy-N,N-dimethyltryptamine",,,,3H-5-HT,HUMAN,CLONED,,44.3,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-hydroxy-n,n-dimethyltryptamine",psilocin,44.3,False,7.3535962737769305
78968,5-HT1E,HTR1E,695,"DMT,5-MeO",CN(C)CCC1=CNC2=C1C=C(C=C2)OC,1832,,3H-5-HT,HUMAN,CLONED,,360.2,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"dmt,5-meo",5-MeO-DMT,360.2,False,6.443456291516485
78969,5-HT1E,HTR1E,12943,"4-Ethyl-2,5-dimethoxyphenethylamine",,,,3H-5-HT,HUMAN,CLONED,,626.3,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-ethyl-2,5-dimethoxyphenethylamine",2C-E,626.3,False,6.203217588298692
78970,5-HT1E,HTR1E,12944,"4-Ethylthio-2,5-dimethoxyphenethylamine",,,,3H-5-HT,HUMAN,CLONED,,415.1,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-ethylthio-2,5-dimethoxyphenethylamine",2C-T-2,415.1,False,6.381847266621481
78973,5-HT1E,HTR1E,12947,5-Methoxy-N-methyl-N-isopropyltryptamine,,,,3H-5-HT,HUMAN,CLONED,,3496.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,5-methoxy-n-methyl-n-isopropyltryptamine,5-MeO-MiPT,3496.0,False,5.456428576037634
78974,5-HT1E,HTR1E,12948,"N,N-Diisopropyltryptamine",,,,3H-5-HT,HUMAN,CLONED,>,10000.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"n,n-diisopropyltryptamine",DiPT,10000.0,True,5.0
78975,5-HT1E,HTR1E,12949,"5-Methoxy-N,N-diisopropyltryptamine",,,,3H-5-HT,HUMAN,CLONED,>,10000.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"5-methoxy-n,n-diisopropyltryptamine",5-MeO-DiPT,10000.0,True,5.0
78976,5-HT1E,HTR1E,12950,"N,N-Dipropyltryptamine",,,,3H-5-HT,HUMAN,CLONED,,2338.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"n,n-dipropyltryptamine",DPT,2338.0,False,5.6311554931741785
78977,5-HT1E,HTR1E,12944,"4-Ethylthio-2,5-dimethoxyphenethylamine",,,,3H-5-HT,HUMAN,CLONED,,9879.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-ethylthio-2,5-dimethoxyphenethylamine",2C-T-2,9879.0,False,5.005287014568429
78978,5-HT1E,HTR1E,12952,"6-Fluoro-N,N-dimethyltryptamine",,,,3H-5-HT,HUMAN,CLONED,,460.8,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"6-fluoro-n,n-dimethyltryptamine",6-F-DMT,460.8,False,6.336487529584844
78996,5-HT2A,HTR2A,12940,"3,4,5-Trimethoxyphenethylamine",,,,3H-KETANSERIN,HUMAN,CLONED,>,10000.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"3,4,5-trimethoxyphenethylamine",mescaline,10000.0,True,5.0
78997,5-HT2A,HTR2A,12941,"4-Bromo-2,5-dimethoxyphenethylamine",,,,3H-KETANSERIN,HUMAN,CLONED,,27.6,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-bromo-2,5-dimethoxyphenethylamine",2C-B,27.6,False,7.559090917934782
78999,5-HT2A,HTR2A,12942,"4-Hydroxy-N,N-dimethyltryptamine",,,,3H-KETANSERIN,HUMAN,CLONED,,339.6,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-hydroxy-n,n-dimethyltryptamine",psilocin,339.6,False,6.469032318428085
79000,5-HT2A,HTR2A,695,"DMT,5-MeO",CN(C)CCC1=CNC2=C1C=C(C=C2)OC,1832,,3H-KETANSERIN,HUMAN,CLONED,,2011.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"dmt,5-meo",5-MeO-DMT,2011.0,False,5.6965879294032575
79001,5-HT2A,HTR2A,12943,"4-Ethyl-2,5-dimethoxyphenethylamine",,,,3H-KETANSERIN,HUMAN,CLONED,,43.9,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-ethyl-2,5-dimethoxyphenethylamine",2C-E,43.9,False,7.357535479757878
79002,5-HT2A,HTR2A,12944,"4-Ethylthio-2,5-dimethoxyphenethylamine",,,,3H-KETANSERIN,HUMAN,CLONED,,39.9,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-ethylthio-2,5-dimethoxyphenethylamine",2C-T-2,39.9,False,7.399027104313252
79005,5-HT2A,HTR2A,12947,5-Methoxy-N-methyl-N-isopropyltryptamine,,,,3H-KETANSERIN,HUMAN,CLONED,,448.3,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,5-methoxy-n-methyl-n-isopropyltryptamine,5-MeO-MiPT,448.3,False,6.348431261134208
79006,5-HT2A,HTR2A,12948,"N,N-Diisopropyltryptamine",,,,3H-KETANSERIN,HUMAN,CLONED,>,10000.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"n,n-diisopropyltryptamine",DiPT,10000.0,True,5.0
79007,5-HT2A,HTR2A,12949,"5-Methoxy-N,N-diisopropyltryptamine",,,,3H-KETANSERIN,HUMAN,CLONED,>,10000.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"5-methoxy-n,n-diisopropyltryptamine",5-MeO-DiPT,10000.0,True,5.0
79008,5-HT2A,HTR2A,12950,"N,N-Dipropyltryptamine",,,,3H-KETANSERIN,HUMAN,CLONED,,2579.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"n,n-dipropyltryptamine",DPT,2579.0,False,5.588548657862063
79010,5-HT2A,HTR2A,12952,"6-Fluoro-N,N-dimethyltryptamine",,,,3H-KETANSERIN,HUMAN,CLONED,,866.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"6-fluoro-n,n-dimethyltryptamine",6-F-DMT,866.0,False,6.062482107982653
79030,5-HT2B,HTR2B,12941,"4-Bromo-2,5-dimethoxyphenethylamine",,,,3H-LSD,HUMAN,CLONED,,13.5,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-bromo-2,5-dimethoxyphenethylamine",2C-B,13.5,False,7.8696662315049934
79032,5-HT2B,HTR2B,12942,"4-Hydroxy-N,N-dimethyltryptamine",,,,3H-LSD,HUMAN,CLONED,,4.7,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-hydroxy-n,n-dimethyltryptamine",psilocin,4.7,False,8.327902142064282
79033,5-HT2B,HTR2B,695,"DMT,5-MeO",CN(C)CCC1=CNC2=C1C=C(C=C2)OC,1832,,3H-LSD,HUMAN,CLONED,,3884.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"dmt,5-meo",5-MeO-DMT,3884.0,False,5.410720778764032
79034,5-HT2B,HTR2B,12943,"4-Ethyl-2,5-dimethoxyphenethylamine",,,,3H-LSD,HUMAN,CLONED,,25.1,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-ethyl-2,5-dimethoxyphenethylamine",2C-E,25.1,False,7.600326278518962
79035,5-HT2B,HTR2B,12944,"4-Ethylthio-2,5-dimethoxyphenethylamine",,,,3H-LSD,HUMAN,CLONED,,6.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-ethylthio-2,5-dimethoxyphenethylamine",2C-T-2,6.0,False,8.221848749616356
79038,5-HT2B,HTR2B,12947,5-Methoxy-N-methyl-N-isopropyltryptamine,,,,3H-LSD,HUMAN,CLONED,,58.5,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,5-methoxy-n-methyl-n-isopropyltryptamine,5-MeO-MiPT,58.5,False,7.232844133917819
79039,5-HT2B,HTR2B,12948,"N,N-Diisopropyltryptamine",,,,3H-LSD,HUMAN,CLONED,,398.5,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"n,n-diisopropyltryptamine",DiPT,398.5,False,6.399571674267869
79040,5-HT2B,HTR2B,12949,"5-Methoxy-N,N-diisopropyltryptamine",,,,3H-LSD,HUMAN,CLONED,,163.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"5-methoxy-n,n-diisopropyltryptamine",5-MeO-DiPT,163.0,False,6.787812395596042
79041,5-HT2B,HTR2B,12950,"N,N-Dipropyltryptamine",,,,3H-LSD,HUMAN,CLONED,,42.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"n,n-dipropyltryptamine",DPT,42.0,False,7.376750709602099
79043,5-HT2B,HTR2B,12952,"6-Fluoro-N,N-dimethyltryptamine",,,,3H-LSD,HUMAN,CLONED,,29.8,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"6-fluoro-n,n-dimethyltryptamine",6-F-DMT,29.8,False,7.525783735923745
79060,5-HT2C,HTR2C,12940,"3,4,5-Trimethoxyphenethylamine",,,,3H-MESULERGINE,HUMAN,CLONED,>,10000.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"3,4,5-trimethoxyphenethylamine",mescaline,10000.0,True,5.0
79061,5-HT2C,HTR2C,12941,"4-Bromo-2,5-dimethoxyphenethylamine",,,,3H-MESULERGINE,HUMAN,CLONED,,89.5,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-bromo-2,5-dimethoxyphenethylamine",2C-B,89.5,False,7.048176964684088
79063,5-HT2C,HTR2C,12942,"4-Hydroxy-N,N-dimethyltryptamine",,,,3H-MESULERGINE,HUMAN,CLONED,,141.2,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-hydroxy-n,n-dimethyltryptamine",psilocin,141.2,False,6.850165303284215
79064,5-HT2C,HTR2C,695,"DMT,5-MeO",CN(C)CCC1=CNC2=C1C=C(C=C2)OC,1832,,3H-MESULERGINE,HUMAN,CLONED,,538.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"dmt,5-meo",5-MeO-DMT,538.0,False,6.269217724333611
79065,5-HT2C,HTR2C,12943,"4-Ethyl-2,5-dimethoxyphenethylamine",,,,3H-MESULERGINE,HUMAN,CLONED,,104.1,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-ethyl-2,5-dimethoxyphenethylamine",2C-E,104.1,False,6.982549270489464
79066,5-HT2C,HTR2C,12944,"4-Ethylthio-2,5-dimethoxyphenethylamine",,,,3H-MESULERGINE,HUMAN,CLONED,,53.9,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"4-ethylthio-2,5-dimethoxyphenethylamine",2C-T-2,53.9,False,7.268411234813261
79069,5-HT2C,HTR2C,12947,5-Methoxy-N-methyl-N-isopropyltryptamine,,,,3H-MESULERGINE,HUMAN,CLONED,,2186.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,5-methoxy-n-methyl-n-isopropyltryptamine,5-MeO-MiPT,2186.0,False,5.6603498423863154
79070,5-HT2C,HTR2C,12948,"N,N-Diisopropyltryptamine",,,,3H-MESULERGINE,HUMAN,CLONED,>,10000.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"n,n-diisopropyltryptamine",DiPT,10000.0,True,5.0
79072,5-HT2C,HTR2C,12950,"N,N-Dipropyltryptamine",,,,3H-MESULERGINE,HUMAN,CLONED,,1567.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,"n,n-dipropyltryptamine",DPT,1567.0,False,5.80493100353141
